x,y,Habitat,JunJul,DJF,AprMay
5163.,4655.,Co,14.774,-8.2468,5.413
4911.,4365.,Ma,14.338,-2.5579,5.5198
5315.,4645.,Co,14.755,-8.9844,4.9946
5311.,4507.,We,16.227,-7.2167,5.50145
5103.,4301.,Br,15.929,-5.0639,7.26185
5167.,4383.,We,15.872,-5.745,6.6235
4993.,5269.,Op,10.375,-12.279,0.85405
5357.,4425.,Br,15.658,-6.7473,6.44405
5335.,4609.,Co,14.819,-8.5458,5.3655
5209.,4727.,Co,14.095,-9.1789,4.39949
5061.,4249.,Br,15.815,-4.3946,7.2492
4997.,4899.,Co,13.729,-9.8931,3.99226
4881.,4477.,Ma,14.99,-4.0289,5.8404
5031.,4833.,Co,14.126,-8.8321,4.092645
4977.,5175.,Br,10.511,-12.076,0.83455
5003.,5261.,We,10.109,-12.143,0.66215
5027.,5091.,We,11.677,-11.877,1.6708
5039.,5111.,Co,11.304,-11.149,1.66905
5055.,5255.,Op,10.684,-10.602,1.810755
5061.,5203.,Co,11.139,-11.373,1.72385
5065.,5021.,Br,12.846,-11.21,2.8241
4985.,4913.,Co,13.729,-9.8931,3.99226
5069.,4713.,Br,14.942,-7.3682,5.36645
4967.,4169.,Ma,15.726,-2.2315,6.6559
5285.,4379.,We,16.668,-5.9892,6.87215
5153.,4771.,Op,13.957,-9.3991,4.202145
4919.,4989.,Co,13.008,-11.247,3.42641
5227.,4313.,We,16.776,-5.2616,7.69405
5283.,4331.,Co,16.642,-5.8041,7.27855
5345.,4479.,Br,15.748,-7.284,5.9773
4969.,4959.,Co,13.367,-10.716,3.63462
5081.,4705.,We,14.642,-8.1125,5.4367
5301.,4351.,Co,16.267,-6.0057,6.52185
5067.,4609.,Br,14.653,-7.3619,5.78205
5333.,4583.,Br,14.819,-8.5458,5.3655
4953.,4553.,Co,14.302,-4.8392,5.3767
5247.,4501.,Br,16.216,-6.9793,6.19735
5315.,4453.,Br,16.021,-6.7815,6.6262
4989.,5193.,Br,10.685,-11.946,1.0307
5071.,4427.,Co,15.355,-6.073,6.6149
4935.,4359.,Co,14.748,-2.9582,5.9706
5081.,4909.,Co,13.54,-10.159,3.63433
4939.,4245.,Urb,15.216,-2.0226,6.087
5061.,4455.,Co,14.536,-6.6762,5.80875
5027.,4203.,Urb,16.215,-3.3938,7.44115
5019.,5179.,We,11.787,-11.235,2.203915
4979.,4357.,Co,15.339,-4.7204,6.75945
4947.,4905.,Br,13.63,-10.376,3.946435
4939.,4539.,Br,14.604,-4.4761,5.72425
4923.,5079.,Co,12.012,-10.936,2.297045
5027.,4847.,We,14.097,-9.2258,4.22007
5017.,4609.,Co,14.321,-6.6285,5.4806
5295.,4353.,Co,16.267,-6.0057,6.52185
5053.,4919.,We,13.367,-10.301,3.490071
5137.,5069.,Co,11.749,-10.668,2.0744
5273.,4505.,We,16.27,-6.9583,5.8625
5023.,4873.,Br,14.154,-9.3004,4.333475
5311.,4513.,Br,16.227,-7.2167,5.50145
4909.,5107.,Br,10.54,-11.986,0.25415
5365.,4615.,Co,14.819,-8.5682,5.4397
5179.,4723.,Br,14.158,-8.7657,4.56785
5029.,5113.,Co,11.358,-11.277,1.6745
5349.,4461.,Br,15.717,-6.9706,6.2603
5127.,5007.,Co,12.547,-11.373,2.716275
5281.,4653.,Co,14.453,-9.1762,4.7726
5105.,5059.,Op,12.255,-11.102,2.329255
5099.,4479.,Urb,14.91,-6.7371,6.1067
5269.,4633.,Br,14.885,-8.7076,5.3134
4995.,5161.,Co,11.354,-11.262,1.752
4919.,4391.,Co,14.338,-2.5579,5.5198
5243.,4313.,Co,16.656,-5.3218,7.5229
5083.,5083.,Co,11.813,-10.991,1.84855
5089.,4623.,Co,14.437,-7.6356,5.52665
5297.,4553.,Urb,15.641,-7.8889,5.93785
5063.,4429.,Co,15.17,-5.9869,6.5159
5289.,4271.,Ma,16.078,-4.9296,6.89655
5149.,4971.,Br,12.873,-10.992,3.09032
5049.,4611.,Co,14.495,-7.2815,5.69575
5233.,4641.,Co,14.716,-8.6857,5.1586
5351.,4411.,Co,15.658,-6.7473,6.44405
5045.,4647.,Co,14.593,-7.2201,5.66415
5099.,4831.,Co,13.829,-9.6481,3.934835
5011.,4723.,Ma,14.229,-6.0097,4.8203
5125.,4447.,Co,15.276,-6.6758,6.3232
5005.,4659.,Br,13.879,-5.5308,4.5993
5069.,4953.,Co,12.948,-10.405,3.10278
5043.,5079.,Op,12.077,-11.872,1.7928
5193.,4521.,Co,15.856,-7.0705,6.4203
5033.,4579.,Urb,14.444,-6.9218,5.68315
4955.,5263.,Op,9.2695,-11.901,-0.1083
5249.,4345.,Co,16.616,-5.764,7.37525
5021.,5239.,We,10.833,-11.942,1.34175
5301.,4517.,Br,16.141,-7.4448,5.8197
4939.,4235.,Ma,15.216,-2.0226,6.087
4895.,5117.,We,10.711,-12.116,0.29685
4943.,4551.,Br,13.879,-4.2816,4.94645
5039.,4581.,Co,14.444,-6.9218,5.68315
5265.,4267.,Ma,16.194,-4.7929,6.9778
5151.,4593.,Br,15.056,-7.5848,5.9161
4887.,5133.,Op,10.353,-12.693,-0.24845
5019.,4797.,Br,14.367,-7.8396,3.944115
5079.,4291.,Co,15.956,-4.9419,7.3541
5093.,4613.,Co,14.555,-7.6914,5.58
5011.,4641.,Urb,13.879,-5.5308,4.5993
5263.,4491.,Co,16.198,-6.9179,6.02605
4787.,5117.,Op,9.0175,-12.343,-1.01825
5093.,4657.,Br,14.688,-7.8142,5.5838
5159.,4299.,Br,16.06,-5.0036,7.3801
5301.,4467.,Br,16.108,-7.0363,5.9134
4955.,5099.,Co,11.374,-11.549,1.59905
5055.,4475.,Co,14.536,-6.6762,5.80875
5313.,4599.,We,15.229,-8.2656,5.70165
5101.,5043.,Co,12.166,-11.275,2.1361
5021.,4637.,Co,14.44,-6.9489,5.54405
5185.,4617.,Br,15.063,-7.9315,5.7187
5061.,4589.,Co,14.533,-7.2971,5.72
5377.,4559.,Br,15.341,-8.2867,5.6854
5159.,4853.,We,13.428,-10.311,3.371605
5103.,4807.,Co,14.46,-9.0813,4.565555
5225.,4723.,Co,14.088,-9.3467,4.34632
5151.,4683.,We,14.614,-8.5327,5.12355
5071.,5101.,Co,11.584,-10.949,1.73145
5073.,4993.,Urb,13.212,-10.798,3.31415
5191.,4817.,Co,13.484,-10.195,3.5254145
5063.,4349.,Br,15.482,-5.3607,6.59775
4991.,4261.,We,15.82,-3.7157,7.2202
5199.,4497.,Br,15.718,-6.9927,6.4706
4999.,4913.,Op,13.99,-9.6913,4.229365
4969.,5273.,Op,10.164,-11.975,0.7521
4941.,4329.,Urb,15.414,-3.638,6.8024
4953.,5093.,We,11.374,-11.549,1.59905
5283.,4345.,Br,16.61,-5.8351,7.09655
5023.,5089.,We,11.747,-11.92,1.7804
5277.,4269.,Ma,16.194,-4.7929,6.9778
4971.,4955.,Co,13.354,-10.66,3.590455
5203.,4457.,Co,15.634,-6.801,6.7225
4885.,5057.,Co,12.071,-11.81,2.1913
4967.,5085.,We,11.684,-11.761,1.94755
5049.,4545.,Co,14.447,-6.9744,5.6405
4987.,5231.,Op,10.735,-12.492,1.12795
5119.,4609.,Br,14.516,-7.6637,5.5545
5351.,4433.,Urb,15.642,-6.7505,6.3797
5051.,4663.,Urb,14.767,-7.4917,5.64185
5147.,5043.,Co,11.745,-11.401,1.94155
5085.,4881.,Co,13.616,-9.9429,3.7192
5083.,5041.,Co,12.001,-11.373,1.87765
5369.,4605.,Co,15.023,-8.4543,5.60135
5127.,4709.,Co,14.451,-8.479,5.08775
5201.,4621.,Co,14.829,-8.2978,5.38225
4931.,4929.,Op,13.957,-10.63,4.29502
5359.,4507.,Urb,15.583,-7.7025,5.70995
5001.,5055.,We,11.96,-11.747,1.96735
5081.,4601.,Co,14.437,-7.6356,5.52665
5065.,4595.,Br,14.533,-7.2971,5.72
5153.,4453.,We,15.551,-6.6422,6.6004
5149.,4987.,Op,12.873,-10.992,3.09032
4943.,4497.,Urb,15.102,-4.8748,6.35405
5005.,4571.,Co,14.558,-6.5659,5.77195
5047.,4621.,Br,14.593,-7.2201,5.66415
5317.,4611.,Co,15.003,-8.5334,5.41475
5073.,5145.,Op,12.242,-10.102,2.8558
5183.,4373.,Co,15.861,-5.9574,6.77625
5005.,4591.,Co,14.308,-6.0796,5.3611
4921.,4283.,Ma,15.216,-2.0226,6.087
5141.,4605.,Urb,14.97,-7.559,5.8966
4763.,5153.,Op,7.2534,-10.934,-2.343665
5213.,4789.,We,13.723,-9.9952,3.80423
5277.,4555.,Co,15.61,-7.7778,5.7062
5221.,4307.,Co,16.776,-5.2616,7.69405
4999.,4477.,Co,15.149,-5.8065,6.5737
4905.,5069.,Co,11.67,-10.762,1.94775
5243.,4297.,Co,16.314,-4.3514,7.02505
4957.,4977.,Co,12.993,-11.007,3.28899675
4993.,4459.,Co,14.917,-5.8376,6.42025
5023.,4579.,We,14.431,-6.7892,5.665
5363.,4527.,Br,15.361,-7.8436,5.8873
5263.,4299.,Co,16.194,-4.7929,6.9778
5125.,4907.,Co,13.253,-10.374,3.280595
4981.,5033.,Co,12.119,-11.424,2.300605
5233.,4555.,Br,15.598,-7.7242,5.89845
5139.,4591.,Br,14.777,-7.5971,5.758
5139.,4229.,Br,16.727,-3.836,7.84555
5215.,4769.,Br,13.867,-9.7332,4.02751
5215.,4389.,Co,15.844,-6.3244,6.85335
5109.,4897.,Co,12.99,-10.212,3.07637
4965.,4437.,Co,14.729,-5.5348,6.2695
5173.,4449.,Co,15.385,-6.7359,6.54635
4961.,4851.,Br,14.018,-9.2243,4.234425
4987.,5159.,Co,11.547,-11.412,1.9586
5067.,4791.,Co,14.452,-8.2255,4.32958
4953.,4899.,Br,13.798,-10.305,4.09123
5035.,4947.,Co,13.29,-10.387,3.4254595
4993.,5275.,Op,9.7777,-11.638,0.5368
5109.,4405.,Br,15.884,-5.7711,6.7273
5111.,5085.,We,11.946,-10.52,2.22131
4875.,4145.,Ma,15.184,-1.0656,6.54595
5063.,4359.,Co,15.482,-5.3607,6.59775
5387.,4599.,Co,15.056,-8.4736,5.51725
5145.,4601.,We,14.97,-7.559,5.8966
5177.,4539.,Co,15.53,-7.1106,6.36835
5241.,4365.,We,16.476,-6.0146,7.2132
5123.,4431.,Co,15.585,-6.2243,6.5872
4981.,4881.,Op,13.986,-9.5711,4.23231
5121.,5029.,Co,11.88,-11.417,2.02475
5135.,4957.,Co,12.736,-10.726,2.86891
4999.,4421.,Co,14.758,-5.7769,6.30115
4991.,4435.,Urb,14.758,-5.7769,6.30115
5287.,4585.,Co,14.972,-8.3662,5.49255
5023.,4345.,Br,15.722,-4.9653,6.8484
5005.,4677.,Ma,13.879,-5.5308,4.5993
5137.,4897.,We,13.284,-10.246,3.27728
5045.,4885.,Br,13.889,-9.7749,4.009595
4985.,5093.,Co,11.469,-11.64,1.75505
5061.,4375.,Co,15.107,-5.6768,6.4184
4945.,4923.,Br,13.479,-10.63,3.797075
5179.,4807.,Op,13.613,-10.103,3.74296
5125.,4191.,Co,16.194,-3.1537,7.1795
4905.,5041.,Co,12.225,-11.326,2.538965
5301.,4397.,Co,16.134,-6.3245,6.40215
4947.,5009.,Co,12.544,-10.939,2.850555
4935.,4509.,Urb,15.134,-4.6279,6.32245
5007.,5283.,Op,10.152,-11.384,1.0078
5239.,4269.,Urb,16.466,-4.452,7.33475
4931.,4261.,Ma,15.216,-2.0226,6.087
5227.,4567.,Br,15.598,-7.7242,5.89845
5071.,4835.,Co,13.85,-9.4937,3.95736
5131.,4307.,Urb,15.203,-5.7276,6.5383
5097.,4867.,We,13.616,-9.9429,3.7192
5255.,4389.,Br,16.266,-6.333,6.9989
5039.,4633.,Br,14.44,-6.9489,5.54405
5205.,4793.,Co,13.723,-9.9952,3.80423
5005.,4841.,Br,14.296,-9.0937,4.426715
4971.,4253.,Co,15.752,-3.2677,7.0362
5137.,4787.,Co,14.155,-9.2568,4.399355
5025.,4569.,Co,14.431,-6.7892,5.665
5067.,4531.,Co,14.775,-6.9087,5.8847
5013.,4645.,Co,13.879,-5.5308,4.5993
5309.,4449.,Co,16.143,-6.6932,6.69345
5263.,4687.,Co,14.595,-9.2583,4.8501
5049.,5005.,Co,12.895,-11.25,2.88066
4987.,4181.,Ma,16.394,-2.536,7.3701
4937.,4433.,We,14.786,-4.6611,6.0222
4867.,4177.,Op,15.184,-1.0656,6.54595
5059.,4441.,Co,14.761,-6.3991,6.0978
5207.,4593.,We,15.332,-7.8272,5.83045
4987.,4529.,Co,14.877,-5.7095,6.1274
5275.,4471.,We,16.485,-6.6381,5.85115
5049.,4883.,Br,13.889,-9.7749,4.009595
5031.,4541.,Co,14.447,-6.8447,5.67735
5221.,4595.,Urb,15.236,-8.009,5.709
5037.,5147.,Co,11.825,-10.628,2.27496
5115.,4879.,Co,13.245,-10.109,3.31767
5029.,4589.,Br,14.444,-6.9218,5.68315
5019.,4385.,Co,15.255,-5.4024,6.51455
5061.,5107.,Op,11.645,-11.219,1.7503
5129.,4693.,We,14.616,-8.308,5.36235
5023.,5117.,Co,11.358,-11.277,1.6745
5159.,4635.,Br,14.698,-7.8987,5.5573
5075.,4563.,Co,14.637,-7.1699,5.76645
5133.,4981.,Co,12.873,-10.992,3.09032
5191.,4395.,Br,15.89,-6.1345,6.8921
4987.,4829.,Br,14.175,-8.5431,4.244205
4907.,4449.,Co,14.856,-3.8403,5.8086
5139.,4565.,Co,15.204,-7.3016,6.0972
5053.,4867.,Co,13.819,-9.6075,3.949615
4989.,5129.,Op,11.151,-11.3,1.49945
5297.,4675.,Co,14.492,-9.286,4.676415
5153.,5023.,Co,11.745,-11.401,1.94155
4897.,4435.,Urb,14.729,-3.4302,5.577
5213.,4483.,Br,15.852,-6.8731,6.7265
5061.,4283.,We,15.913,-4.8785,7.35735
4951.,5019.,Br,12.791,-11.115,3.05508
5185.,4265.,Br,16.474,-4.4321,7.5405
5057.,4981.,Co,12.899,-10.683,2.992305
5029.,4445.,Co,14.724,-6.0733,6.23165
5111.,4335.,Co,15.572,-5.5093,6.58415
4951.,4489.,Urb,15.296,-5.3322,6.68805
5187.,4329.,Br,16.512,-5.2856,7.53075
5211.,4457.,Br,15.694,-6.8911,6.71895
5029.,4425.,Co,14.724,-6.0733,6.23165
4911.,4453.,Br,15.129,-4.3417,6.1496
5103.,4351.,Br,15.665,-5.6368,6.5224
5143.,4265.,Urb,16.378,-4.5235,7.6412
5273.,4479.,Br,16.485,-6.6381,5.85115
5121.,4807.,Co,14.325,-9.3324,4.45359
5047.,4325.,Urb,15.934,-4.8366,7.2937
5037.,4297.,Urb,15.78,-4.6874,7.30065
5243.,4797.,Co,13.698,-10.085,3.684835
4913.,4535.,Ma,15.208,-4.4559,6.3452
5053.,4945.,Co,13.044,-10.417,3.187655
5043.,4789.,Op,14.518,-7.7094,4.203785
4937.,4461.,We,15.132,-4.8967,6.39585
5003.,4553.,Co,14.762,-6.5021,6.0205
5195.,4299.,Co,16.443,-5.0177,7.5438
5071.,4333.,We,15.924,-5.0151,7.17745
5051.,4967.,Co,13.044,-10.417,3.187655
5211.,4685.,Co,14.655,-8.7735,5.0547
5017.,4157.,Ma,16.09,-2.7169,7.1863
5045.,4581.,Co,14.393,-7.0763,5.6231
4979.,5029.,Co,12.704,-11.154,2.90403
5065.,5251.,Op,10.536,-10.813,1.50615
5283.,4639.,Co,14.739,-8.8778,5.11745
4823.,5111.,Br,10.476,-12.989,0.12685
5033.,4839.,Op,14.126,-8.8321,4.092645
5199.,4215.,Ma,16.3,-3.6125,7.0807
5169.,4655.,Co,14.774,-8.2468,5.413
4891.,4409.,Ma,14.729,-3.4302,5.577
5075.,4833.,We,13.85,-9.4937,3.95736
5099.,4473.,Co,14.91,-6.7371,6.1067
4989.,4193.,Co,16.394,-2.536,7.3701
5049.,4829.,Co,14.045,-8.9587,4.03659
5277.,4683.,Co,14.595,-9.2583,4.8501
5089.,5069.,Co,11.787,-11.205,1.7065
5143.,4561.,Br,15.218,-7.4099,6.0563
5211.,4339.,We,16.651,-5.4182,7.62605
5029.,4613.,Urb,14.354,-6.904,5.55555
5291.,4609.,We,14.951,-8.5637,5.44725
4901.,4393.,Ma,14.338,-2.5579,5.5198
5043.,4713.,Co,14.69,-7.0608,5.32115
5141.,5069.,Co,11.407,-10.391,1.8152
5313.,4541.,Br,16.084,-7.4807,5.6417
5169.,4665.,Co,14.774,-8.2468,5.413
5347.,4609.,Co,14.932,-8.4922,5.4933
5093.,4687.,We,14.713,-7.9617,5.5831
5101.,4979.,Br,13.166,-10.677,3.342487
5233.,4439.,Br,15.767,-6.7549,6.7275
5201.,4675.,We,14.605,-8.6573,5.05145
4863.,4141.,Ma,15.184,-1.0656,6.54595
4969.,5263.,Op,9.7861,-11.735,0.4654
5019.,4271.,Urb,15.851,-4.4146,7.3806
5325.,4463.,Br,16.128,-7.0327,6.01895
5069.,5111.,Op,11.592,-10.272,2.07258
5155.,4871.,Co,13.428,-10.311,3.371605
4859.,4161.,Urb,15.184,-1.0656,6.54595
5055.,4913.,Co,13.367,-10.301,3.490071
5363.,4571.,Co,15.255,-8.3794,5.6825
4919.,5109.,We,10.54,-11.986,0.25415
4913.,5123.,Op,10.611,-11.859,0.451
5125.,4289.,Co,15.915,-4.9962,7.31475
5179.,4947.,We,12.188,-11.18,2.18885
5115.,4645.,Co,14.65,-7.9633,5.53375
5131.,4971.,Op,13.018,-10.863,3.24511
4973.,5027.,Br,12.704,-11.154,2.90403
5031.,4283.,Urb,15.78,-4.6874,7.30065
4955.,4455.,Co,14.87,-5.3157,6.31825
5019.,5107.,Co,11.394,-11.389,1.68455
5203.,4279.,Urb,16.438,-4.2323,7.30615
4991.,4869.,Op,14.296,-9.0937,4.426715
5149.,4481.,Br,15.373,-6.8923,6.37145
5185.,4941.,Co,12.326,-11.258,2.2823
5371.,4521.,Co,15.287,-7.9697,5.8372
5039.,4667.,Br,14.389,-6.8991,5.27925
5339.,4411.,Urb,15.717,-6.7436,6.4766
5029.,5037.,Op,12.733,-11.573,2.690535
5011.,4479.,Urb,14.937,-6.1754,6.31275
4963.,4545.,Br,14.829,-5.2583,6.07075
5397.,4581.,Co,15.056,-8.4736,5.51725
4983.,5275.,Op,10.085,-11.76,0.7716
4977.,4257.,Co,15.752,-3.2677,7.0362
5183.,4625.,Co,15.063,-7.9315,5.7187
5317.,4513.,We,16.227,-7.2167,5.50145
5377.,4489.,Co,15.303,-7.534,6.03345
4935.,4865.,Urb,13.898,-9.9541,4.12141
5007.,5009.,Co,12.838,-11.041,2.952465
5059.,5215.,Co,11.139,-11.373,1.72385
5045.,4857.,We,13.83,-9.4673,3.955075
5123.,5087.,Co,11.953,-10.329,2.321025
4987.,4613.,Urb,14.516,-5.6509,5.52495
5073.,4223.,Co,15.999,-3.9345,7.395
5311.,4619.,Br,15.003,-8.5334,5.41475
4967.,4573.,Urb,14.693,-5.5087,5.78805
4959.,4863.,Op,13.858,-9.981,4.127115
5045.,4159.,Ma,15.823,-1.8409,6.58295
5065.,4817.,We,14.281,-8.721,4.204585
4935.,4275.,Ma,15.121,-2.5899,6.253
4971.,5119.,Co,11.421,-11.573,1.7041
5279.,4395.,Br,16.492,-6.3001,6.93845
5345.,4547.,Co,15.448,-7.9916,5.6618
5301.,4681.,Co,14.535,-9.3421,4.63039
5133.,4749.,Co,14.287,-8.8186,4.65525
4973.,4859.,Op,14.124,-9.1784,4.330435
5067.,5263.,Co,10.424,-9.782,1.783945
5243.,4299.,Co,16.314,-4.3514,7.02505
4921.,5011.,Co,12.509,-11.094,2.87697
5063.,4237.,Br,15.815,-4.3946,7.2492
5371.,4561.,Co,15.255,-8.3794,5.6825
5029.,5031.,We,12.733,-11.573,2.690535
5263.,4307.,Co,16.523,-5.3535,7.36085
5277.,4551.,Co,15.61,-7.7778,5.7062
4907.,4451.,Co,14.99,-4.0289,5.8404
5195.,4837.,Co,13.441,-10.373,3.332
5059.,4251.,Urb,15.681,-4.6996,7.20235
5373.,4593.,Co,14.819,-8.5682,5.4397
5307.,4519.,Urb,16.141,-7.4448,5.8197
5215.,4615.,Co,14.829,-8.2978,5.38225
4999.,4987.,Co,12.877,-11.014,3.030665
4925.,4257.,Ma,15.216,-2.0226,6.087
5173.,4547.,Co,15.55,-7.3566,6.2015
4875.,4173.,Urb,15.267,-0.71243,6.445
5075.,5143.,Op,12.242,-10.102,2.8558
5317.,4465.,Co,16.108,-7.0363,5.9134
5061.,4705.,Co,14.876,-7.6414,5.71565
5161.,4659.,Co,14.774,-8.2468,5.413
5135.,4279.,Br,15.966,-4.9983,7.3532
5071.,4783.,Co,14.471,-8.5174,4.418715
5341.,4607.,Co,14.932,-8.4922,5.4933
5089.,4853.,Co,13.829,-9.6481,3.934835
5051.,4249.,Br,15.964,-4.2045,7.3725
5059.,4367.,Co,15.762,-4.9915,6.68545
4993.,4593.,Co,14.516,-5.6509,5.52495
5063.,4377.,We,15.107,-5.6768,6.4184
4915.,4419.,Co,14.822,-3.3816,5.8529
4941.,5101.,Co,11.197,-11.432,1.36865
5315.,4523.,Urb,16.084,-7.4807,5.6417
5029.,4725.,Ma,14.69,-7.0608,5.32115
4977.,4947.,Co,13.577,-10.375,3.844745
5217.,4809.,Co,13.707,-10.029,3.75931
5053.,4169.,Urb,15.823,-1.8409,6.58295
5195.,4893.,Br,12.921,-10.616,2.67089
5271.,4717.,Co,14.318,-9.5531,4.492265
5007.,5239.,We,10.833,-12.155,1.24745
4961.,5139.,Co,10.963,-11.381,1.26675
5271.,4691.,Co,14.562,-9.3334,4.77415
4951.,5225.,Op,10.391,-12.814,0.70235
5235.,4563.,Br,15.542,-7.8187,5.807
5101.,4731.,Co,14.573,-8.4191,4.99535
5059.,4655.,We,14.648,-7.2926,5.54975
5015.,4333.,Br,15.787,-4.9013,7.03555
5193.,4425.,Co,15.622,-6.552,6.74465
4943.,4185.,Ma,15.726,-2.2315,6.6559
5099.,5073.,Co,11.813,-10.991,1.84855
5329.,4439.,Br,16.021,-6.7815,6.6262
4971.,4293.,Urb,15.593,-3.5375,7.01515
5037.,5247.,Br,10.912,-11.761,1.5487
5017.,4859.,Op,14.262,-9.1697,4.394575
5113.,4619.,Co,14.668,-7.7407,5.64945
5271.,4629.,Co,14.621,-8.9137,5.0386
5111.,4555.,We,14.989,-7.224,5.9634
5045.,4621.,Br,14.593,-7.2201,5.66415
5103.,4957.,Co,13.208,-10.623,3.3694905
4843.,4177.,Ma,15.184,-1.0656,6.54595
4901.,5121.,Op,10.54,-11.986,0.25415
5197.,4641.,We,14.789,-8.2233,5.41525
5213.,4559.,We,15.803,-7.5069,6.1027
5093.,4239.,Co,15.727,-4.6203,7.1666
5229.,4315.,We,16.776,-5.2616,7.69405
5073.,5001.,We,12.77,-11.233,2.76318
4977.,4183.,Ma,16.394,-2.536,7.3701
4993.,4851.,We,14.226,-9.1287,4.396035
5357.,4437.,Co,15.642,-6.7505,6.3797
5249.,4301.,Co,16.656,-5.3218,7.5229
5211.,4251.,Co,16.438,-4.2323,7.30615
5023.,4195.,Urb,16.215,-3.3938,7.44115
5145.,4401.,Br,15.456,-6.1306,6.4564
5135.,4891.,Co,13.284,-10.246,3.27728
5031.,5103.,We,11.304,-11.149,1.66905
5255.,4653.,Co,14.582,-8.9519,4.9636
5165.,4337.,Br,16.233,-5.2748,6.7855
5231.,4669.,Co,14.621,-8.8489,5.02585
5001.,4859.,Br,14.296,-9.0937,4.426715
5255.,4351.,Co,16.633,-5.8087,7.3012
5013.,5089.,Co,11.861,-11.961,1.89725
5061.,4935.,Co,13.299,-10.346,3.4295645
4983.,4163.,Ma,16.394,-2.536,7.3701
4985.,4297.,Urb,15.741,-3.9853,7.2564
5091.,4873.,Co,13.616,-9.9429,3.7192
4997.,4803.,Br,14.175,-8.5431,4.244205
5195.,4541.,Co,15.8,-7.3051,6.3404
5165.,4653.,Br,14.774,-8.2468,5.413
5039.,4397.,Co,14.889,-5.8427,6.3477
5259.,4675.,Co,14.639,-9.1428,4.93865
5087.,4267.,Co,15.801,-4.8256,7.2553
5049.,4839.,Op,14.045,-8.9587,4.03659
4971.,5109.,We,11.421,-11.573,1.7041
5257.,4573.,Co,15.168,-8.1307,5.53465
5065.,5115.,Op,11.592,-10.272,2.07258
4945.,4457.,Op,14.643,-5.0872,5.98315
5157.,4679.,We,14.774,-8.2468,5.413
5305.,4321.,Co,16.311,-5.7628,7.1448
5051.,4583.,Co,14.463,-7.1706,5.67605
5225.,4607.,Co,15.023,-8.2529,5.5086
5159.,4959.,Br,12.771,-10.96,2.832485
5117.,4757.,Co,14.531,-8.6648,4.7334
5253.,4349.,Co,16.616,-5.764,7.37525
5063.,4351.,Br,15.482,-5.3607,6.59775
5023.,4401.,Co,14.889,-5.8427,6.3477
5245.,4487.,Br,16.204,-6.869,6.3368
5077.,4473.,Co,14.668,-6.7129,5.9566
5083.,4247.,Co,15.727,-4.6203,7.1666
5039.,4265.,Co,15.864,-4.2987,7.3633
5201.,4411.,We,15.622,-6.552,6.74465
4967.,4865.,Op,13.893,-9.9154,4.170925
5269.,4655.,Co,14.589,-9.0164,4.9482
5139.,4455.,Urb,15.456,-6.6051,6.49325
5289.,4379.,We,16.668,-5.9892,6.87215
5087.,4709.,Op,14.642,-8.1125,5.4367
5195.,4545.,We,15.8,-7.3051,6.3404
5101.,4817.,Co,14.283,-9.451,4.36463
4931.,4403.,Co,14.637,-4.432,5.94875
5069.,4569.,Co,14.603,-7.0525,5.7574
5057.,4751.,Co,14.754,-7.1996,4.45555
5087.,4307.,We,16.082,-4.9101,7.4404
5167.,4887.,Co,13.07,-10.35,2.973855
5003.,4397.,We,14.922,-5.6002,6.38485
5027.,4771.,Ma,14.552,-7.4454,4.1586
5177.,4655.,Co,14.704,-8.3369,5.28895
4913.,4183.,Ma,15.267,-0.71243,6.445
5273.,4355.,Co,16.642,-5.8041,7.27855
4913.,4151.,Ma,15.267,-0.71243,6.445
5039.,4939.,Co,13.29,-10.387,3.4254595
4925.,4141.,Ma,15.267,-0.71243,6.445
5103.,4395.,Br,15.771,-5.8859,6.7913
5297.,4631.,Co,14.833,-8.849,5.17055
5099.,4963.,Br,13.286,-10.598,3.43380325
4991.,5043.,Br,11.863,-11.63,1.9356
5251.,4627.,Urb,14.971,-8.5716,5.41585
5401.,4595.,Op,15.024,-8.4683,5.4489
5043.,4579.,We,14.393,-7.0763,5.6231
4967.,4483.,Co,15.296,-5.3322,6.68805
5101.,4509.,Co,15.185,-6.7866,6.2294
5201.,4833.,Co,13.393,-10.375,3.253685
5043.,4625.,Br,14.593,-7.2201,5.66415
5101.,4539.,We,15.521,-6.7669,6.43335
5123.,4871.,Co,13.143,-10.165,3.19036
5027.,5193.,We,11.223,-11.741,1.6557
5357.,4609.,Co,15.023,-8.4543,5.60135
5271.,4703.,Co,14.562,-9.3334,4.77415
5171.,4935.,Co,12.881,-11.176,2.72823
5185.,4473.,Co,15.524,-6.9399,6.51875
5091.,4479.,Co,14.91,-6.7371,6.1067
5295.,4415.,Br,16.34,-6.3594,6.80115
5341.,4535.,Co,15.448,-7.9916,5.6618
5001.,4545.,Co,14.905,-6.2852,6.1789
5111.,4635.,Co,14.723,-7.7617,5.6772
5141.,4547.,Co,15.306,-7.1974,6.17755
5323.,4563.,Co,15.482,-8.0234,5.8862
5387.,4573.,Co,15.159,-8.4413,5.591
5107.,4963.,Co,13.208,-10.623,3.3694905
4969.,4381.,Co,14.803,-5.1061,6.276
5267.,4695.,Co,14.595,-9.2583,4.8501
4989.,4527.,Co,14.877,-5.7095,6.1274
5181.,4657.,Co,14.56,-8.4562,5.1102
4987.,4535.,Urb,14.923,-6.0956,6.19835
5069.,4279.,Co,15.682,-4.8096,7.1727
